ImageIndex,Date,PixelIndex,Latitude,Longitude,Band1,Band2,Band3,Band4,Fire_binary
438,2021-05,4118,-12.510432720054721,-76.68818765847101,915.0,1103.0,1220.0,1423.0,1
438,2021-05,4119,-12.510432720054721,-76.6881427427068,925.0,1114.0,1246.0,1412.0,1
438,2021-05,4120,-12.510432720054721,-76.6880978269426,939.0,1096.0,1233.0,1392.0,1
438,2021-05,4121,-12.510432720054721,-76.68805291117839,930.0,1077.0,1209.0,1346.0,1
438,2021-05,4122,-12.510432720054721,-76.68800799541418,925.0,1070.0,1199.0,1317.0,1
438,2021-05,4123,-12.510432720054721,-76.68796307964998,907.0,1057.0,1182.0,1293.0,1
438,2021-05,4124,-12.510432720054721,-76.68791816388578,880.0,1042.0,1171.0,1268.0,1
438,2021-05,4125,-12.510432720054721,-76.68787324812158,880.0,1054.0,1175.0,1246.0,1
438,2021-05,4126,-12.510432720054721,-76.68782833235737,893.0,1063.0,1187.0,1235.0,1
438,2021-05,4127,-12.510432720054721,-76.68778341659316,883.0,1073.0,1207.0,1229.0,1
438,2021-05,4128,-12.510432720054721,-76.68773850082896,889.0,1087.0,1235.0,1224.0,1
438,2021-05,4129,-12.510432720054721,-76.68769358506475,908.0,1109.0,1244.0,1223.0,1
438,2021-05,4130,-12.510432720054721,-76.68764866930054,918.0,1118.0,1237.0,1217.0,1
438,2021-05,4131,-12.510432720054721,-76.68760375353634,928.0,1107.0,1234.0,1221.0,1
438,2021-05,4132,-12.510432720054721,-76.68755883777213,921.0,1100.0,1213.0,1246.0,1
438,2021-05,4133,-12.510432720054721,-76.68751392200792,901.0,1086.0,1189.0,1262.0,1
438,2021-05,4134,-12.510432720054721,-76.68746900624372,869.0,1037.0,1148.0,1269.0,1
438,2021-05,4135,-12.510432720054721,-76.68742409047951,804.0,974.0,1046.0,1233.0,1
438,2021-05,4136,-12.510432720054721,-76.6873791747153,794.0,943.0,1017.0,1196.0,1
438,2021-05,4137,-12.510432720054721,-76.6873342589511,789.0,925.0,992.0,1176.0,1
438,2021-05,4138,-12.510432720054721,-76.68728934318689,775.0,915.0,964.0,1173.0,1
438,2021-05,4139,-12.510432720054721,-76.68724442742268,755.0,916.0,970.0,1177.0,1
438,2021-05,4140,-12.510432720054721,-76.68719951165848,767.0,936.0,991.0,1183.0,1
438,2021-05,4141,-12.510432720054721,-76.68715459589427,794.0,966.0,1023.0,1199.0,1
438,2021-05,4142,-12.510432720054721,-76.68710968013006,828.0,1001.0,1081.0,1227.0,1
438,2021-05,4143,-12.510432720054721,-76.68706476436586,873.0,1040.0,1158.0,1267.0,1
438,2021-05,4144,-12.510432720054721,-76.68701984860165,913.0,1095.0,1220.0,1311.0,1
438,2021-05,4145,-12.510432720054721,-76.68697493283744,942.0,1142.0,1276.0,1374.0,1
438,2021-05,4146,-12.510432720054721,-76.68693001707325,957.0,1143.0,1312.0,1440.0,1
438,2021-05,4147,-12.510432720054721,-76.68688510130904,951.0,1137.0,1324.0,1475.0,1
438,2021-05,4148,-12.510432720054721,-76.68684018554484,939.0,1158.0,1324.0,1498.0,1
438,2021-05,4149,-12.510432720054721,-76.68679526978063,935.0,1155.0,1314.0,1512.0,1
438,2021-05,4150,-12.510432720054721,-76.68675035401643,940.0,1141.0,1311.0,1538.0,1
438,2021-05,4151,-12.510477635818928,-76.69043344668131,744.0,854.0,900.0,1018.0,0
438,2021-05,4152,-12.510477635818928,-76.6903885309171,728.0,846.0,886.0,1001.0,0
438,2021-05,4153,-12.510477635818928,-76.6903436151529,719.0,851.0,876.0,976.0,0
438,2021-05,4154,-12.510477635818928,-76.69029869938869,742.0,882.0,906.0,1018.0,0
438,2021-05,4155,-12.510477635818928,-76.69025378362448,759.0,899.0,924.0,1047.0,0
438,2021-05,4156,-12.510477635818928,-76.69020886786028,769.0,936.0,952.0,1093.0,0
438,2021-05,4157,-12.510477635818928,-76.69016395209607,802.0,984.0,1027.0,1169.0,0
438,2021-05,4158,-12.510477635818928,-76.69011903633186,849.0,1020.0,1117.0,1221.0,0
438,2021-05,4159,-12.510477635818928,-76.69007412056766,879.0,1042.0,1153.0,1242.0,0
438,2021-05,4160,-12.510477635818928,-76.69002920480345,888.0,1057.0,1158.0,1270.0,0
438,2021-05,4161,-12.510477635818928,-76.68998428903924,882.0,1061.0,1174.0,1288.0,0
438,2021-05,4162,-12.510477635818928,-76.68993937327504,868.0,1070.0,1192.0,1309.0,0
438,2021-05,4163,-12.510477635818928,-76.68989445751085,875.0,1083.0,1205.0,1353.0,0
438,2021-05,4164,-12.510477635818928,-76.68984954174664,903.0,1097.0,1227.0,1394.0,0
438,2021-05,4165,-12.510477635818928,-76.68980462598243,911.0,1112.0,1247.0,1419.0,0
438,2021-05,4166,-12.510477635818928,-76.68975971021823,927.0,1126.0,1262.0,1447.0,0
438,2021-05,4167,-12.510477635818928,-76.68971479445402,934.0,1142.0,1294.0,1496.0,0
438,2021-05,4168,-12.510477635818928,-76.68966987868981,941.0,1166.0,1328.0,1547.0,0
438,2021-05,4169,-12.510477635818928,-76.6896249629256,952.0,1190.0,1358.0,1595.0,0
438,2021-05,4170,-12.510477635818928,-76.6895800471614,963.0,1214.0,1373.0,1660.0,0
438,2021-05,4171,-12.510477635818928,-76.6895351313972,992.0,1235.0,1404.0,1710.0,0
438,2021-05,4172,-12.510477635818928,-76.68949021563299,1023.0,1223.0,1438.0,1758.0,0
438,2021-05,4173,-12.510477635818928,-76.68944529986878,1023.0,1206.0,1415.0,1811.0,0
438,2021-05,4174,-12.510477635818928,-76.68940038410457,1001.0,1182.0,1351.0,1815.0,0
438,2021-05,4175,-12.510477635818928,-76.68935546834037,981.0,1138.0,1289.0,1741.0,0
438,2021-05,4176,-12.510477635818928,-76.68931055257616,971.0,1104.0,1241.0,1661.0,0
438,2021-05,4177,-12.510477635818928,-76.68926563681195,930.0,1080.0,1206.0,1575.0,0
438,2021-05,4178,-12.510477635818928,-76.68922072104775,906.0,1087.0,1212.0,1515.0,0
438,2021-05,4179,-12.510477635818928,-76.68917580528354,916.0,1100.0,1228.0,1472.0,0
438,2021-05,4180,-12.510477635818928,-76.68913088951933,939.0,1096.0,1229.0,1450.0,0
438,2021-05,4181,-12.510477635818928,-76.68908597375513,954.0,1095.0,1218.0,1459.0,0
438,2021-05,4182,-12.510477635818928,-76.68904105799092,933.0,1102.0,1214.0,1491.0,0
438,2021-05,4183,-12.510477635818928,-76.68899614222671,923.0,1129.0,1238.0,1528.0,0
438,2021-05,4184,-12.510477635818928,-76.6889512264625,955.0,1185.0,1274.0,1565.0,0
438,2021-05,4185,-12.510477635818928,-76.68890631069831,1001.0,1216.0,1328.0,1617.0,0
438,2021-05,4186,-12.510477635818928,-76.68886139493411,1024.0,1230.0,1384.0,1658.0,0
438,2021-05,4187,-12.510477635818928,-76.6888164791699,1053.0,1242.0,1410.0,1654.0,0
438,2021-05,4188,-12.510477635818928,-76.6887715634057,1058.0,1222.0,1409.0,1638.0,0
438,2021-05,4189,-12.510477635818928,-76.68872664764149,1042.0,1219.0,1402.0,1620.0,0
438,2021-05,4190,-12.510477635818928,-76.68868173187728,1016.0,1225.0,1397.0,1567.0,0
438,2021-05,4191,-12.510477635818928,-76.68863681611307,984.0,1217.0,1406.0,1522.0,0
438,2021-05,4192,-12.510477635818928,-76.68859190034887,992.0,1203.0,1388.0,1505.0,0
438,2021-05,4193,-12.510477635818928,-76.68854698458466,994.0,1197.0,1360.0,1494.0,0
438,2021-05,4194,-12.510477635818928,-76.68850206882045,982.0,1201.0,1345.0,1470.0,1
438,2021-05,4195,-12.510477635818928,-76.68845715305625,970.0,1170.0,1324.0,1404.0,1
438,2021-05,4196,-12.510477635818928,-76.68841223729204,953.0,1149.0,1277.0,1346.0,1
438,2021-05,4197,-12.510477635818928,-76.68836732152783,928.0,1073.0,1222.0,1413.0,1
438,2021-05,4198,-12.510477635818928,-76.68832240576363,925.0,1083.0,1216.0,1426.0,1
438,2021-05,4199,-12.510477635818928,-76.68827748999942,925.0,1104.0,1215.0,1426.0,1
438,2021-05,4200,-12.510477635818928,-76.68823257423522,909.0,1093.0,1214.0,1441.0,1
438,2021-05,4201,-12.510477635818928,-76.68818765847101,898.0,1098.0,1203.0,1450.0,1
438,2021-05,4202,-12.510477635818928,-76.6881427427068,908.0,1109.0,1222.0,1452.0,1
438,2021-05,4203,-12.510477635818928,-76.6880978269426,911.0,1082.0,1214.0,1425.0,1
438,2021-05,4204,-12.510477635818928,-76.68805291117839,905.0,1055.0,1185.0,1379.0,1
438,2021-05,4205,-12.510477635818928,-76.68800799541418,900.0,1052.0,1161.0,1361.0,1
438,2021-05,4206,-12.510477635818928,-76.68796307964998,879.0,1047.0,1142.0,1340.0,1
438,2021-05,4207,-12.510477635818928,-76.68791816388578,865.0,1035.0,1134.0,1313.0,1
438,2021-05,4208,-12.510477635818928,-76.68787324812158,863.0,1033.0,1130.0,1294.0,1
438,2021-05,4209,-12.510477635818928,-76.68782833235737,871.0,1037.0,1133.0,1268.0,1
438,2021-05,4210,-12.510477635818928,-76.68778341659316,859.0,1037.0,1137.0,1245.0,1
438,2021-05,4211,-12.510477635818928,-76.68773850082896,862.0,1039.0,1151.0,1224.0,1
438,2021-05,4212,-12.510477635818928,-76.68769358506475,875.0,1054.0,1170.0,1209.0,1
438,2021-05,4213,-12.510477635818928,-76.68764866930054,889.0,1067.0,1183.0,1185.0,1
438,2021-05,4214,-12.510477635818928,-76.68760375353634,910.0,1096.0,1196.0,1174.0,1
438,2021-05,4215,-12.510477635818928,-76.68755883777213,922.0,1123.0,1204.0,1182.0,1
438,2021-05,4216,-12.510477635818928,-76.68751392200792,916.0,1105.0,1219.0,1206.0,1
438,2021-05,4217,-12.510477635818928,-76.68746900624372,902.0,1076.0,1223.0,1215.0,1
438,2021-05,4218,-12.510477635818928,-76.68742409047951,854.0,1026.0,1133.0,1189.0,1
438,2021-05,4219,-12.510477635818928,-76.6873791747153,840.0,1000.0,1091.0,1204.0,1
438,2021-05,4220,-12.510477635818928,-76.6873342589511,821.0,971.0,1057.0,1207.0,1
438,2021-05,4221,-12.510477635818928,-76.68728934318689,790.0,946.0,1022.0,1184.0,1
438,2021-05,4222,-12.510477635818928,-76.68724442742268,777.0,935.0,1018.0,1164.0,1
438,2021-05,4223,-12.510477635818928,-76.68719951165848,789.0,940.0,1019.0,1171.0,1
438,2021-05,4224,-12.510477635818928,-76.68715459589427,790.0,964.0,1028.0,1198.0,1
438,2021-05,4225,-12.510477635818928,-76.68710968013006,803.0,988.0,1048.0,1222.0,1
438,2021-05,4226,-12.510477635818928,-76.68706476436586,830.0,1011.0,1093.0,1247.0,1
438,2021-05,4227,-12.510477635818928,-76.68701984860165,874.0,1057.0,1155.0,1288.0,1
438,2021-05,4228,-12.510477635818928,-76.68697493283744,915.0,1116.0,1216.0,1360.0,1
438,2021-05,4229,-12.510477635818928,-76.68693001707325,944.0,1132.0,1273.0,1437.0,1
438,2021-05,4230,-12.510477635818928,-76.68688510130904,950.0,1137.0,1314.0,1488.0,1
438,2021-05,4231,-12.510477635818928,-76.68684018554484,933.0,1139.0,1319.0,1527.0,1
438,2021-05,4232,-12.510477635818928,-76.68679526978063,928.0,1147.0,1324.0,1534.0,1
438,2021-05,4233,-12.510477635818928,-76.68675035401643,933.0,1144.0,1325.0,1540.0,1
438,2021-05,4234,-12.510522551583133,-76.69043344668131,755.0,859.0,914.0,1049.0,0
438,2021-05,4235,-12.510522551583133,-76.6903885309171,740.0,850.0,885.0,1013.0,0
438,2021-05,4236,-12.510522551583133,-76.6903436151529,728.0,860.0,898.0,978.0,0
438,2021-05,4237,-12.510522551583133,-76.69029869938869,730.0,874.0,902.0,1023.0,0
438,2021-05,4238,-12.510522551583133,-76.69025378362448,750.0,898.0,915.0,1039.0,0
438,2021-05,4239,-12.510522551583133,-76.69020886786028,772.0,931.0,957.0,1087.0,0
438,2021-05,4240,-12.510522551583133,-76.69016395209607,797.0,979.0,1012.0,1163.0,0
438,2021-05,4241,-12.510522551583133,-76.69011903633186,831.0,1022.0,1095.0,1216.0,0
438,2021-05,4242,-12.510522551583133,-76.69007412056766,866.0,1043.0,1136.0,1245.0,0
438,2021-05,4243,-12.510522551583133,-76.69002920480345,883.0,1048.0,1148.0,1276.0,0
438,2021-05,4244,-12.510522551583133,-76.68998428903924,883.0,1056.0,1168.0,1311.0,0
438,2021-05,4245,-12.510522551583133,-76.68993937327504,882.0,1063.0,1188.0,1335.0,0
438,2021-05,4246,-12.510522551583133,-76.68989445751085,893.0,1075.0,1200.0,1350.0,0
438,2021-05,4247,-12.510522551583133,-76.68984954174664,914.0,1094.0,1209.0,1382.0,0
438,2021-05,4248,-12.510522551583133,-76.68980462598243,919.0,1102.0,1236.0,1403.0,0
438,2021-05,4249,-12.510522551583133,-76.68975971021823,922.0,1121.0,1263.0,1437.0,0
438,2021-05,4250,-12.510522551583133,-76.68971479445402,939.0,1137.0,1291.0,1501.0,0
438,2021-05,4251,-12.510522551583133,-76.68966987868981,940.0,1146.0,1330.0,1544.0,0
438,2021-05,4252,-12.510522551583133,-76.6896249629256,952.0,1169.0,1350.0,1580.0,0
438,2021-05,4253,-12.510522551583133,-76.6895800471614,967.0,1202.0,1361.0,1640.0,0
438,2021-05,4254,-12.510522551583133,-76.6895351313972,990.0,1223.0,1407.0,1698.0,0
438,2021-05,4255,-12.510522551583133,-76.68949021563299,1017.0,1234.0,1432.0,1742.0,0
438,2021-05,4256,-12.510522551583133,-76.68944529986878,1036.0,1247.0,1418.0,1789.0,0
438,2021-05,4257,-12.510522551583133,-76.68940038410457,1041.0,1227.0,1403.0,1813.0,0
438,2021-05,4258,-12.510522551583133,-76.68935546834037,1007.0,1168.0,1350.0,1752.0,0
438,2021-05,4259,-12.510522551583133,-76.68931055257616,978.0,1136.0,1305.0,1671.0,0
438,2021-05,4260,-12.510522551583133,-76.68926563681195,941.0,1110.0,1263.0,1584.0,0
438,2021-05,4261,-12.510522551583133,-76.68922072104775,930.0,1102.0,1235.0,1510.0,0
438,2021-05,4262,-12.510522551583133,-76.68917580528354,938.0,1115.0,1230.0,1460.0,0
438,2021-05,4263,-12.510522551583133,-76.68913088951933,931.0,1097.0,1227.0,1446.0,0
438,2021-05,4264,-12.510522551583133,-76.68908597375513,934.0,1092.0,1214.0,1466.0,0
438,2021-05,4265,-12.510522551583133,-76.68904105799092,949.0,1135.0,1226.0,1497.0,0
438,2021-05,4266,-12.510522551583133,-76.68899614222671,949.0,1167.0,1267.0,1530.0,0
438,2021-05,4267,-12.510522551583133,-76.6889512264625,973.0,1201.0,1326.0,1563.0,0
438,2021-05,4268,-12.510522551583133,-76.68890631069831,1006.0,1229.0,1379.0,1604.0,0
438,2021-05,4269,-12.510522551583133,-76.68886139493411,1021.0,1227.0,1406.0,1639.0,0
438,2021-05,4270,-12.510522551583133,-76.6888164791699,1035.0,1223.0,1425.0,1642.0,0
438,2021-05,4271,-12.510522551583133,-76.6887715634057,1037.0,1222.0,1407.0,1639.0,0
438,2021-05,4272,-12.510522551583133,-76.68872664764149,1033.0,1240.0,1401.0,1610.0,0
438,2021-05,4273,-12.510522551583133,-76.68868173187728,1009.0,1237.0,1405.0,1558.0,0
438,2021-05,4274,-12.510522551583133,-76.68863681611307,975.0,1204.0,1393.0,1528.0,0
438,2021-05,4275,-12.510522551583133,-76.68859190034887,987.0,1193.0,1379.0,1503.0,0
438,2021-05,4276,-12.510522551583133,-76.68854698458466,992.0,1190.0,1356.0,1477.0,0
438,2021-05,4277,-12.510522551583133,-76.68850206882045,984.0,1171.0,1326.0,1456.0,0
438,2021-05,4278,-12.510522551583133,-76.68845715305625,961.0,1139.0,1300.0,1417.0,1
438,2021-05,4279,-12.510522551583133,-76.68841223729204,933.0,1100.0,1248.0,1383.0,1
438,2021-05,4280,-12.510522551583133,-76.68836732152783,905.0,1059.0,1187.0,1456.0,1
438,2021-05,4281,-12.510522551583133,-76.68832240576363,894.0,1077.0,1191.0,1487.0,1
438,2021-05,4282,-12.510522551583133,-76.68827748999942,906.0,1093.0,1187.0,1499.0,1
438,2021-05,4283,-12.510522551583133,-76.68823257423522,908.0,1096.0,1191.0,1515.0,1
438,2021-05,4284,-12.510522551583133,-76.68818765847101,902.0,1092.0,1201.0,1526.0,1
438,2021-05,4285,-12.510522551583133,-76.6881427427068,910.0,1088.0,1222.0,1521.0,1
438,2021-05,4286,-12.510522551583133,-76.6880978269426,906.0,1082.0,1229.0,1489.0,1
438,2021-05,4287,-12.510522551583133,-76.68805291117839,898.0,1074.0,1183.0,1451.0,1
438,2021-05,4288,-12.510522551583133,-76.68800799541418,893.0,1066.0,1152.0,1429.0,1
438,2021-05,4289,-12.510522551583133,-76.68796307964998,860.0,1047.0,1132.0,1398.0,1
438,2021-05,4290,-12.510522551583133,-76.68791816388578,852.0,1032.0,1124.0,1374.0,1
438,2021-05,4291,-12.510522551583133,-76.68787324812158,857.0,1036.0,1123.0,1372.0,1
438,2021-05,4292,-12.510522551583133,-76.68782833235737,846.0,1050.0,1119.0,1338.0,1
438,2021-05,4293,-12.510522551583133,-76.68778341659316,849.0,1043.0,1116.0,1279.0,1
438,2021-05,4294,-12.510522551583133,-76.68773850082896,854.0,1020.0,1115.0,1245.0,1
438,2021-05,4295,-12.510522551583133,-76.68769358506475,840.0,1004.0,1110.0,1227.0,1
438,2021-05,4296,-12.510522551583133,-76.68764866930054,852.0,1012.0,1118.0,1194.0,1
438,2021-05,4297,-12.510522551583133,-76.68760375353634,872.0,1041.0,1141.0,1172.0,1
438,2021-05,4298,-12.510522551583133,-76.68755883777213,894.0,1069.0,1173.0,1163.0,1
438,2021-05,4299,-12.510522551583133,-76.68751392200792,904.0,1089.0,1204.0,1160.0,1
438,2021-05,4300,-12.510522551583133,-76.68746900624372,905.0,1087.0,1224.0,1148.0,1
438,2021-05,4301,-12.510522551583133,-76.68742409047951,892.0,1053.0,1167.0,1151.0,1
438,2021-05,4302,-12.510522551583133,-76.6873791747153,875.0,1038.0,1129.0,1175.0,1
438,2021-05,4303,-12.510522551583133,-76.6873342589511,842.0,1007.0,1095.0,1179.0,1
438,2021-05,4304,-12.510522551583133,-76.68728934318689,818.0,975.0,1076.0,1156.0,1
438,2021-05,4305,-12.510522551583133,-76.68724442742268,813.0,954.0,1053.0,1144.0,1
438,2021-05,4306,-12.510522551583133,-76.68719951165848,808.0,956.0,1045.0,1158.0,1
438,2021-05,4307,-12.510522551583133,-76.68715459589427,793.0,967.0,1044.0,1183.0,1
438,2021-05,4308,-12.510522551583133,-76.68710968013006,791.0,977.0,1048.0,1215.0,1
438,2021-05,4309,-12.510522551583133,-76.68706476436586,806.0,992.0,1073.0,1245.0,1
438,2021-05,4310,-12.510522551583133,-76.68701984860165,840.0,1031.0,1120.0,1280.0,1
438,2021-05,4311,-12.510522551583133,-76.68697493283744,888.0,1096.0,1176.0,1339.0,1
438,2021-05,4312,-12.510522551583133,-76.68693001707325,930.0,1136.0,1242.0,1423.0,1
438,2021-05,4313,-12.510522551583133,-76.68688510130904,950.0,1145.0,1302.0,1510.0,1
438,2021-05,4314,-12.510522551583133,-76.68684018554484,945.0,1143.0,1320.0,1554.0,1
438,2021-05,4315,-12.510522551583133,-76.68679526978063,936.0,1151.0,1340.0,1550.0,1
438,2021-05,4316,-12.510522551583133,-76.68675035401643,941.0,1174.0,1333.0,1532.0,1
438,2021-05,4317,-12.51056746734734,-76.69043344668131,764.0,896.0,941.0,1046.0,0
438,2021-05,4318,-12.51056746734734,-76.6903885309171,743.0,872.0,901.0,1020.0,0
438,2021-05,4319,-12.51056746734734,-76.6903436151529,733.0,862.0,907.0,1008.0,0
438,2021-05,4320,-12.51056746734734,-76.69029869938869,729.0,870.0,894.0,1013.0,0
438,2021-05,4321,-12.51056746734734,-76.69025378362448,744.0,902.0,933.0,1029.0,0
438,2021-05,4322,-12.51056746734734,-76.69020886786028,770.0,938.0,979.0,1083.0,0
438,2021-05,4323,-12.51056746734734,-76.69016395209607,796.0,979.0,1006.0,1153.0,0
438,2021-05,4324,-12.51056746734734,-76.69011903633186,820.0,1019.0,1077.0,1217.0,0
438,2021-05,4325,-12.51056746734734,-76.69007412056766,846.0,1039.0,1129.0,1253.0,0
438,2021-05,4326,-12.51056746734734,-76.69002920480345,863.0,1043.0,1147.0,1276.0,0
438,2021-05,4327,-12.51056746734734,-76.68998428903924,877.0,1051.0,1160.0,1323.0,0
438,2021-05,4328,-12.51056746734734,-76.68993937327504,894.0,1058.0,1175.0,1358.0,0
438,2021-05,4329,-12.51056746734734,-76.68989445751085,909.0,1067.0,1191.0,1357.0,0
438,2021-05,4330,-12.51056746734734,-76.68984954174664,923.0,1100.0,1207.0,1372.0,0
438,2021-05,4331,-12.51056746734734,-76.68980462598243,920.0,1104.0,1231.0,1398.0,0
438,2021-05,4332,-12.51056746734734,-76.68975971021823,908.0,1117.0,1258.0,1438.0,0
438,2021-05,4333,-12.51056746734734,-76.68971479445402,933.0,1136.0,1278.0,1490.0,0
438,2021-05,4334,-12.51056746734734,-76.68966987868981,949.0,1150.0,1305.0,1538.0,0
438,2021-05,4335,-12.51056746734734,-76.6896249629256,945.0,1176.0,1345.0,1590.0,0
438,2021-05,4336,-12.51056746734734,-76.6895800471614,965.0,1189.0,1381.0,1655.0,0
438,2021-05,4337,-12.51056746734734,-76.6895351313972,985.0,1218.0,1401.0,1702.0,0
438,2021-05,4338,-12.51056746734734,-76.68949021563299,1023.0,1247.0,1424.0,1709.0,0
438,2021-05,4339,-12.51056746734734,-76.68944529986878,1054.0,1263.0,1438.0,1738.0,0
438,2021-05,4340,-12.51056746734734,-76.68940038410457,1077.0,1258.0,1446.0,1785.0,0
438,2021-05,4341,-12.51056746734734,-76.68935546834037,1044.0,1235.0,1415.0,1745.0,0
438,2021-05,4342,-12.51056746734734,-76.68931055257616,1004.0,1177.0,1368.0,1664.0,0
438,2021-05,4343,-12.51056746734734,-76.68926563681195,960.0,1127.0,1308.0,1596.0,0
438,2021-05,4344,-12.51056746734734,-76.68922072104775,952.0,1106.0,1261.0,1534.0,0
438,2021-05,4345,-12.51056746734734,-76.68917580528354,952.0,1099.0,1228.0,1471.0,0
438,2021-05,4346,-12.51056746734734,-76.68913088951933,932.0,1061.0,1203.0,1446.0,0
438,2021-05,4347,-12.51056746734734,-76.68908597375513,924.0,1065.0,1197.0,1472.0,0
438,2021-05,4348,-12.51056746734734,-76.68904105799092,944.0,1122.0,1224.0,1504.0,0
438,2021-05,4349,-12.51056746734734,-76.68899614222671,962.0,1161.0,1266.0,1533.0,0
438,2021-05,4350,-12.51056746734734,-76.6889512264625,973.0,1186.0,1319.0,1569.0,0
438,2021-05,4351,-12.51056746734734,-76.68890631069831,983.0,1209.0,1376.0,1604.0,0
438,2021-05,4352,-12.51056746734734,-76.68886139493411,1004.0,1212.0,1402.0,1629.0,0
438,2021-05,4353,-12.51056746734734,-76.6888164791699,1020.0,1213.0,1416.0,1641.0,0
438,2021-05,4354,-12.51056746734734,-76.6887715634057,1020.0,1216.0,1417.0,1642.0,0
438,2021-05,4355,-12.51056746734734,-76.68872664764149,1009.0,1232.0,1414.0,1595.0,0
438,2021-05,4356,-12.51056746734734,-76.68868173187728,983.0,1230.0,1399.0,1542.0,0
438,2021-05,4357,-12.51056746734734,-76.68863681611307,969.0,1206.0,1379.0,1541.0,0
438,2021-05,4358,-12.51056746734734,-76.68859190034887,976.0,1191.0,1377.0,1534.0,0
438,2021-05,4359,-12.51056746734734,-76.68854698458466,980.0,1179.0,1350.0,1497.0,0
438,2021-05,4360,-12.51056746734734,-76.68850206882045,980.0,1132.0,1301.0,1470.0,0
438,2021-05,4361,-12.51056746734734,-76.68845715305625,962.0,1111.0,1278.0,1452.0,1
438,2021-05,4362,-12.51056746734734,-76.68841223729204,930.0,1082.0,1250.0,1433.0,1
438,2021-05,4363,-12.51056746734734,-76.68836732152783,894.0,1102.0,1199.0,1501.0,1
438,2021-05,4364,-12.51056746734734,-76.68832240576363,897.0,1116.0,1217.0,1541.0,1
438,2021-05,4365,-12.51056746734734,-76.68827748999942,914.0,1113.0,1213.0,1565.0,1
438,2021-05,4366,-12.51056746734734,-76.68823257423522,923.0,1106.0,1214.0,1574.0,1
438,2021-05,4367,-12.51056746734734,-76.68818765847101,922.0,1102.0,1225.0,1581.0,1
438,2021-05,4368,-12.51056746734734,-76.6881427427068,926.0,1098.0,1240.0,1591.0,1
438,2021-05,4369,-12.51056746734734,-76.6880978269426,922.0,1100.0,1218.0,1574.0,1
438,2021-05,4370,-12.51056746734734,-76.68805291117839,915.0,1107.0,1178.0,1534.0,1
438,2021-05,4371,-12.51056746734734,-76.68800799541418,914.0,1102.0,1201.0,1488.0,1
438,2021-05,4372,-12.51056746734734,-76.68796307964998,888.0,1079.0,1181.0,1443.0,1
438,2021-05,4373,-12.51056746734734,-76.68791816388578,872.0,1063.0,1156.0,1415.0,1
438,2021-05,4374,-12.51056746734734,-76.68787324812158,871.0,1065.0,1163.0,1407.0,1
438,2021-05,4375,-12.51056746734734,-76.68782833235737,866.0,1073.0,1136.0,1369.0,1
438,2021-05,4376,-12.51056746734734,-76.68778341659316,866.0,1069.0,1130.0,1305.0,1
438,2021-05,4377,-12.51056746734734,-76.68773850082896,854.0,1035.0,1131.0,1276.0,1
438,2021-05,4378,-12.51056746734734,-76.68769358506475,834.0,994.0,1088.0,1256.0,1
438,2021-05,4379,-12.51056746734734,-76.68764866930054,828.0,980.0,1074.0,1220.0,1
438,2021-05,4380,-12.51056746734734,-76.68760375353634,840.0,986.0,1096.0,1192.0,1
438,2021-05,4381,-12.51056746734734,-76.68755883777213,857.0,1010.0,1123.0,1160.0,1
438,2021-05,4382,-12.51056746734734,-76.68751392200792,868.0,1037.0,1142.0,1106.0,1
438,2021-05,4383,-12.51056746734734,-76.68746900624372,874.0,1049.0,1160.0,1081.0,1
438,2021-05,4384,-12.51056746734734,-76.68742409047951,881.0,1045.0,1147.0,1108.0,1
438,2021-05,4385,-12.51056746734734,-76.6873791747153,873.0,1034.0,1120.0,1126.0,1
438,2021-05,4386,-12.51056746734734,-76.6873342589511,857.0,1015.0,1100.0,1121.0,1
438,2021-05,4387,-12.51056746734734,-76.68728934318689,843.0,997.0,1095.0,1107.0,1
438,2021-05,4388,-12.51056746734734,-76.68724442742268,833.0,974.0,1078.0,1112.0,1
438,2021-05,4389,-12.51056746734734,-76.68719951165848,825.0,970.0,1065.0,1133.0,1
438,2021-05,4390,-12.51056746734734,-76.68715459589427,810.0,973.0,1063.0,1171.0,1
438,2021-05,4391,-12.51056746734734,-76.68710968013006,794.0,974.0,1059.0,1216.0,1
438,2021-05,4392,-12.51056746734734,-76.68706476436586,801.0,984.0,1062.0,1244.0,1
438,2021-05,4393,-12.51056746734734,-76.68701984860165,827.0,1013.0,1094.0,1265.0,1
438,2021-05,4394,-12.51056746734734,-76.68697493283744,871.0,1074.0,1150.0,1314.0,1
438,2021-05,4395,-12.51056746734734,-76.68693001707325,923.0,1134.0,1222.0,1410.0,1
438,2021-05,4396,-12.51056746734734,-76.68688510130904,948.0,1150.0,1295.0,1522.0,1
438,2021-05,4397,-12.51056746734734,-76.68684018554484,947.0,1153.0,1340.0,1576.0,1
438,2021-05,4398,-12.51056746734734,-76.68679526978063,943.0,1170.0,1354.0,1574.0,1
438,2021-05,4399,-12.51056746734734,-76.68675035401643,948.0,1184.0,1344.0,1548.0,1
438,2021-05,4400,-12.510612383111546,-76.69043344668131,775.0,916.0,966.0,1068.0,0
438,2021-05,4401,-12.510612383111546,-76.6903885309171,751.0,886.0,915.0,1036.0,0
438,2021-05,4402,-12.510612383111546,-76.6903436151529,733.0,864.0,903.0,1028.0,0
